id,u,x,y,z
6080,0.19999090323782,0.2,0.6,0
6081,0.20999046219173,0.21,0.6,0
6082,0.21999002283823,0.22,0.6,0
6083,0.22998958493105,0.23,0.6,0
6084,0.23998914828388,0.24,0.6,0
6085,0.24998871540898,0.25,0.6,0
6086,0.25998828541077,0.26,0.6,0
6087,0.26998785403488,0.27,0.6,0
6088,0.27998742171678,0.28,0.6,0
6089,0.28998698943742,0.29,0.6,0
6090,0.29998655536397,0.3,0.6,0
6091,0.30998611959613,0.31,0.6,0
6092,0.31998568429899,0.32,0.6,0
6093,0.32998524970827,0.33,0.6,0
6094,0.33998481458565,0.34,0.6,0
6095,0.3499843788903,0.35,0.6,0
6096,0.35998394408803,0.36,0.6,0
6097,0.36998351124563,0.37,0.6,0
6098,0.37998307941511,0.38,0.6,0
6099,0.38998264789342,0.39,0.6,0
6100,0.39998221590093,0.4,0.6,0
6101,0.4099817806432,0.41,0.6,0
6102,0.41998134146121,0.42,0.6,0
6103,0.42998089922278,0.43,0.6,0
6104,0.43998045243541,0.44,0.6,0
6105,0.44998000049939,0.45,0.6,0
6106,0.45997954370464,0.46,0.6,0
6107,0.46997908146787,0.47,0.6,0
6108,0.47997861488794,0.48,0.6,0
6109,0.48997814473302,0.49,0.6,0
6110,0.4999776703133,0.5,0.6,0
